,title,internal_id,url,description,responsibilities,qualifications,company,publish_date
10,People and Culture Analytics Partner,2211268,https://boards.greenhouse.io/deepmind/jobs/4103183,The People & Culture Analytics team informs and drives data-based decisions that shape our people strategies and organisational culture.,"Cultivate & champion data-driven culture using people/culture related analytics e.g. develop/deliver training, advise & mentor colleagues developing in analytics, develop/maintain tooling
 Build strong relationships through advising, supporting, and confidently challenging stakeholders and peers to identify relevant high-level questions and propose relevant data-focused analysis
 Write queries and conduct detailed, verifiable analysis (SQL, Python) to answer those questions
 Identify work appropriate for regular tracking, building appropriate reports and dashboards for consistency and ease of access
 Communicate effectively with stakeholders at all levels, including senior partners, to provide insights, enabling data-based decisions
 Continuously evaluate the integrity of DeepMind’s people data infrastructure, innovating and recommending changes to improve the quality of our people analytics
 Make incremental data quality enhancements and advise on systems projects impacting analytics - data & governance
 Lead multiple data & analytics projects from design through execution, including project planning, communicating (timelines, expectations, progress, etc.), and training as appropriate","In order to set you up for success as a People & Culture Analytics Partner at DeepMind, we look for the following skills and experience:
 
 Analytical curiosity:
 
 Ask the right questions of data and are skilled at extracting reliable answers
 Consistently strive to see ‘beyond the data’ and understand what your analysis represents in terms of actual reality/experience
 
 Communications and storytelling:
 
 Translate insights into actionable information
 Synthesise ambiguous information from a wide variety of sources to provide significant and timely insights to advise decisions, and you are confident communicating these findings
 
 Confidentiality: Protect people data and operate with integrity, discretion, and sensitivity
 Dependable:
 
 Possess exceptional attention to detail
 Able to run with a brief and manage ambiguity; when something changes, you adapt comfortably with a strong consideration of the impact of your work on the organisation as a whole
 Identify and take ownership for developing solutions to problems independently and improve ways of working, tools, or processes
 
 Partnership:
 
 Cultivate solid relationships, instilling trust and creating understanding, to proactively enable decisions based on analytical insights
 Work with collaborators to ensure that insights translate to action in service of our people-first culture and, critically, DeepMind’s mission
 Share your expertise in order to scale your impact
 
 Technical proficiency:
 
 Choose appropriate tools for the job and expand your knowledge and skills where needed
 Able to extract and manipulate data via SQL, Python
 Work with an Applicant Tracking System (Greenhouse experience preferred)
 Able to ‘work quantitatively’, you have a solid understanding of statistical concepts that let you express uncertainty in your analysis and assumptions",DeepMind,2022-06-20 11:05:42-04:00
11,People & Culture Partner,2191469,https://boards.greenhouse.io/deepmind/jobs/4049618,"DeepMind has a remarkable track record of scientific breakthroughs. Such extraordinary work is a direct result of the brilliant and diverse people we bring together. Our Operations team work together to maintain, optimise, and nurture our culture to create the best environment in the world for advancing AI research. A place where everyone’s expertise is recognised and where everyone is continually learning and supported to be the best leaders, managers, and collaborators they can be.","Experience in delivering high impact solutions to challenges including organisation design, career development and leadership capability
 Extensive coaching and advisory experience; you enjoy partnering closely with managers to develop their skills and improve team performance
 Experience acting with confidence in inspiring and fast paced environments, instilling trust in everyone you interact with, and delivering thoughtful and bespoke solutions.
 Being proactive and adaptable - if you don’t know the answer you are tenacious in finding it out.
 Possessing a data driven approach to partnering
 A focus on continuous improvement (Kaizen approach), driving for progress versus results",,DeepMind,2022-06-20 11:05:42-04:00
12,People & Culture Partner / Associé(e) Personnel et Culture,2274944,https://boards.greenhouse.io/deepmind/jobs/4289471,"DeepMind has a remarkable track record of scientific breakthroughs. Such extraordinary work is a direct result of the brilliant and diverse people we bring together. Our Operations team work together to maintain, optimise, and nurture our culture to create the best environment in the world for advancing AI research. A place where everyone’s expertise is recognised and where everyone is continually learning and supported to be the best leaders, managers, and collaborators they can be.","Being the first dedicated people partner for the Paris office, building strong relationships with individuals and managers both in Paris and in London.
 Engaging with French Works Council and teams across Alphabet - collaborating and instilling trust with key stakeholders.
 Experience in delivering high impact solutions to challenges including organisation design, career development and leadership capability.
 Extensive coaching and advisory experience; you enjoy partnering closely with managers to develop their skills and improve team performance.
 Experience acting with confidence in inspiring and fast paced environments, instilling trust in everyone you interact with, and delivering thoughtful and bespoke solutions.
 Being proactive and adaptable - if you don’t know the answer you are tenacious in finding it out.
 Possessing a data driven approach to partnering.
 A focus on continuous improvement (Kaizen approach), driving for progress versus results.",,DeepMind,2022-06-20 11:05:42-04:00
13,"People & Culture Partnering Lead, Operations (Fixed Term Contract)",2232097,https://boards.greenhouse.io/deepmind/jobs/4164133,"DeepMind has a remarkable track record of scientific breakthroughs. Such extraordinary work is a direct result of the brilliant and diverse people we bring together. Our Operations team work together to maintain, optimise, and nurture our culture to create the best environment in the world for advancing AI research. A place where everyone’s expertise is recognised and where everyone is continually learning and supported to be the best leaders, managers, and collaborators they can be.","Extensive experience in delivering high impact solutions to challenges including organisation design, career development and leadership capability
 Extensive coaching and advisory experience; you enjoy partnering closely with senior leaders to develop their skills and improve team performance
 Experience acting with confidence in fast paced environments, instilling trust in everyone you interact with, and delivering thoughtful and bespoke solutions
 You have been a core decision maker, leading large, complex and scalable people efforts, where you had to navigate and balance tensions expertly 
 You have a focus on continuous improvement (Kaizen approach), driving for progress versus results
 You are highly effective during times of ambiguity, forming key solutions and applying critical thinking in changing environments
 Proven people management, demonstrating the ability to develop capabilities of a team, drive improvement and encourage continual learning through coaching
 Demonstrates resilience and persistence in the face of adversity or obstacles, encouraging others to do the same",,DeepMind,2022-06-20 11:05:42-04:00
14,"People & Culture Partner, Research ",2191472,https://boards.greenhouse.io/deepmind/jobs/4049628,"DeepMind has a remarkable track record of scientific breakthroughs. Such extraordinary work is a direct result of the brilliant and diverse people we bring together. Our Operations team work together to maintain, optimise, and nurture our culture to create the best environment in the world for advancing AI research. A place where everyone’s expertise is recognised and where everyone is continually learning and supported to be the best leaders, managers, and collaborators they can be.","Experience in delivering high impact solutions to challenges including organisation design, career development and leadership capability.
 Extensive coaching and advisory experience; you enjoy partnering closely with managers to develop their skills and improve team performance.
 Experience acting with confidence in inspiring and fast paced environments, instilling trust in everyone you interact with, and delivering thoughtful and bespoke solutions.
 Being proactive and adaptable - if you don’t know the answer you are tenacious in finding it out.
 Possessing a data driven approach to partnering.
 A focus on continuous improvement (Kaizen approach), driving for progress versus results.",,DeepMind,2022-06-20 11:05:42-04:00
15,People Experience Assistant ,2224890,https://boards.greenhouse.io/deepmind/jobs/4140721,"We are looking for someone with a passion for enabling exceptional individuals to join our unique people-first business, on a 12 month fixed term basis.","Managing the central HR inbox alias and hosting Q&A drop in sessions on our people processes and policies - approaching each individual query with care and attention; ensure that colleagues and external partners have everything they need
 Creating reference letters and performing employment contract checks
 Managing confidential data, keeping central systems and reports updated at all times 
 Ensuing relevant documentation related to our people processes and policies are kept up to date
 Analysing the team inbox, summarising and identifying trends in queries from the organisation
 Proactively supporting the People Experience team with general administrative tasks
 Supporting with ad hoc projects and proactively suggesting ideas for continuous process improvement","You are extremely organised and have skill in juggling multiple tasks, whilst at the same time ensuring impeccable attention to detail. You are meticulous.
 You’re proactive and see what needs to be done, whilst also being flexible and skilled at working in a reactive manner.
 You enjoy spending time with people and being part of a team. You instill trust with everyone you interact with, and can be counted on to be reliable and helpful.
 You instinctively act with absolute discretion and diplomacy, and apply sound judgement in responding to circumstances.
 You enjoy variety and have a get stuck in mentality - no task is too big or too small.
 You may have some previous experience in coordination, team alias management and/or administration. Ideally some previous exposure to HR.
 Some knowledge of Excel/G-suite sheets preferred.
 You’re looking for a career defining role and are ready to commit to this long term mission.",DeepMind,2022-06-20 11:05:42-04:00
16,"People Partner, Mountain View",2180922,https://boards.greenhouse.io/deepmind/jobs/4022514,"DeepMind has a remarkable track record of scientific breakthroughs. Such extraordinary work is a direct result of the brilliant and diverse people we bring together. Our People and Culture team work together to maintain, optimise, and nurture our culture to create the best environment in the world for advancing AI research. A place where everyone’s expertise is recognised and where everyone is continually learning and supported to be the best leaders, managers, and collaborators they can be.","Experience in delivering high impact solutions to challenges including organisation design, career development and leadership capability
 Extensive coaching and advisory experience; you enjoy partnering closely with managers to develop their skills and improve team performance
 Experience acting with confidence in inspiring and fast paced environments, instilling trust in everyone you interact with, and delivering thoughtful and bespoke solutions.
 Being proactive and adaptable - if you don’t know the answer you are tenacious in finding it out.
 Possessing a data driven approach to partnering
 A focus on continuous improvement (Kaizen approach), driving for progress versus results
 Helping employees in international satellite offices feel connected and integrated with the company headquarters.","In order to set you up for success as a People & Culture Partner at DeepMind, we look for the following skills and experience:
 
 You have substantial experience operating as an HR professional, preferably some of which was in a small but fast growing business, where you had to build innovative HR practices and frameworks yourself
 You enjoy a blend of partnering and project work and can seamlessly move from one to the other
 You possess an outstanding understanding of human behaviour including a firm understanding of self
 You are able to build solid relationships with people quickly; you put them at ease and create understanding. You enjoy spending time with people and have a high sense of empathy.
 Being extremely organised, you are used to working at a very quick pace and balancing many different tasks. You are proactive and see what needs to be done.
 You can effectively navigate ambiguity and enjoy changeable environments where you can implement creative and innovative ideas.
 You enjoy variety and feel that no task is too big or too small.
 You are inventive and enjoy managing your own work and projects. You like operating independently but also love being part of a highly encouraging and collaborative team. You share information and support the growth and development of others in your team and understand that succeed or fail, we do so as a team.
 You are looking for a career defining role and are ready to commit to our long term mission. The chance to be a key part of something extraordinary, the opportunity to make a real difference!
 
 Competitive salary applies",DeepMind,2022-06-20 11:05:42-04:00
17,"Product Manager, Applied, Mountain View",1446798,https://boards.greenhouse.io/deepmind/jobs/2381777,"Artificial Intelligence could be one of humanity’s most useful inventions. At DeepMind, we’re a team of scientists, engineers, machine learning experts and more, working together to advance the state of the art in artificial intelligence. We use our technologies for widespread public benefit and scientific discovery, and collaborate with others on critical challenges, ensuring safety and ethics are the highest priority.","Identify new high-potential technologies within DeepMind that could have a groundbreaking impact.
 Create technology vision and build the case for DeepMind and partners, including Google, to invest in new product development.
 Develop product requirements for research grounded products to scale. 
 Work with partners to formulate use cases, product execution, and to sell our technologies to their end customers, being a full partner in product development.
 Build strong partnerships across Alphabet and understand the top priorities for different teams to evaluate where DeepMind’s research can have the largest impact.","In order to set you up for success as a Product Manager at DeepMind, we look for the following skills and experience:
 
 BSc or MSc in Computer Science or equivalent technical field
 Passion for AI/ML and their real world applications
 
 In addition, the following would be an advantage: 
 
 Previous experience in Software Engineering or Product Management
 MBA
 
 Competitive salary applies.",DeepMind,2022-06-20 11:05:42-04:00
18,"Product Manager, Applied, New York",1446798,https://boards.greenhouse.io/deepmind/jobs/4330023,"Artificial Intelligence could be one of humanity’s most useful inventions. At DeepMind, we’re a team of scientists, engineers, machine learning experts and more, working together to advance the state of the art in artificial intelligence. We use our technologies for widespread public benefit and scientific discovery, and collaborate with others on critical challenges, ensuring safety and ethics are the highest priority.","Identify new high-potential technologies within DeepMind that could have a groundbreaking impact.
 Create technology vision and build the case for DeepMind and partners, including Google, to invest in new product development.
 Develop product requirements for research grounded products to scale. 
 Work with partners to formulate use cases, product execution, and to sell our technologies to their end customers, being a full partner in product development.
 Build strong partnerships across Alphabet and understand the top priorities for different teams to evaluate where DeepMind’s research can have the largest impact.","In order to set you up for success as a Product Manager at DeepMind, we look for the following skills and experience:
 
 BSc or MSc in Computer Science or equivalent technical field
 Passion for AI/ML and their real world applications
 
 In addition, the following would be an advantage: 
 
 Previous experience in Software Engineering or Product Management
 MBA
 
 Competitive salary applies.",DeepMind,2022-06-20 11:05:42-04:00
19,"Product Manager, Platform",2246718,https://boards.greenhouse.io/deepmind/jobs/4205563,"We’re looking for a Product Manager who is interested in developing strategy, alignment, and delivery of the tools and technology that aid Artificial General Intelligence (AGI) research. Technical experience preferred, but no machine learning knowledge is required for this role.",,"What we are looking for in a PM:
 You are an effective strategist who is comfortable engaging partners. You are able to create a coherent strategy from many requirements. You can communicate and motivate this strategy effectively among partners like engineering leads, program managers and other stakeholders.
 You are confident in engaging researchers. While not an ML specialist yourself, you have some programming experience in scripting languages and query engines. You might have used ML-related frameworks such as TensorFlow, PyTorch, Colab, pandas and can broadly understand active research and their requirements. You can then translate these requirements into strategy. You are comfortable with qualitative and quantitative user research methods.
 Navigating stakeholders and building partnerships. You are able to identify key stakeholders, develop an engagement plan, and manage as needed. You feel comfortable engaging with the PM network in Alphabet.
 You are an excellent communicator. You know how to analyse, interpret, and summarise various streams of input (surveys, usage analytics, etc). You have the ability to distil complex ideas to their essence. You can collaborate with a wide set of partners including designers, product managers, and software developers. As well as having an interest in our mission and AI / Machine Learning.
 Organised thinking around ML Tooling. You are capable of indexing and reviewing all our ML Tooling. You can identify our contributions and assess impact to the community. You can map and articulate how various tooling fits within the ecosystem.
 Qualities that are an asset
 
 You have a strong interest or passion in AI or experience with ML
 You have a background in Data Science/Analytics, Software Engineering, and/or Computer Science
 You have an inquisitive mind and empathy for users
 You’re a pattern finder and problem solver
 You’re a strong collaborator and enjoy bringing your team along with you
 You have experience in bringing technology & tooling from concept to delivery 
 
 If you don’t think you embody all the above criteria, please still seriously consider applying! This role is broad, and we’d be excited to discuss how you see yourself contributing across it, in particular the opportunities to learn and grow on the job.
 #LI-ER1",DeepMind,2022-06-20 11:05:42-04:00
20,"Program Manager, Applied",2246401,https://boards.greenhouse.io/deepmind/jobs/4246542,"The role of the Program Management team is to coordinate and enable our teams to be the best at what they do and to make fast-paced progress towards our mission. We continually pursue scalable and sustainable ways to optimize work on real world applications, cultivating an environment where people can be both highly collaborative and deeply creative, making responsible and pioneering research progress at pace. We build strong relationships with teams and team members, bringing clarity to ambiguity and providing stability during change. We continually deepen our domain knowledge, working alongside engineers, researchers, and product managers to execute on programs and projects with Google / Alphabet partners.","Manage the delivery of programs designed to achieve highly impactful applications of machine learning, keeping project teams focused and productive
 Deliver on cross-functional efforts to scale efficient operations and team development; evaluate and improve processes, tools, templates and documentation for repeatability and sustainability
 Conduct regular retrospectives on successes and failures and provide independent analysis; share lessons and insights across the wider business
 Learn new business and technical skills quickly, adapt to changing environments while providing day-to-day coordination and quality assurance for projects and tasks
 Lead and develop a dedicated team of program managers, assuming accountability for project allocations and goal delivery","We highly value strong Program Managers who are willing to help out with whatever moves our projects forward.
 
 Extensive knowledge and expertise in program management, able to navigate through ambiguity and adjust and adapt plans and strategies as project conditions change
 
 
 Able to foster respect, inclusion, and collaboration when working with teams, and skilled in building relationships and fostering trust with a diverse group of people
 Excellent communication skills, with the ability to distill complex ideas to their essence
 Experience operating autonomously with multiple teams distributed across time zones, with the ability to balance multiple projects and prioritize effectively
 Line management experience
 Proactive about learning and acquiring knowledge to enhance your domain knowledge
 Technical degree or equivalent working knowledge
 Curious to learn about AI/machine learning research, and excited by the opportunity to solve AGI and the benefits this can bring to our world
 
 Preferred experience:
 
 Demonstrated understanding of how to successfully work with, advocate for and develop talented people from a wide variety of backgrounds, including non-traditional ones",DeepMind,2022-06-20 11:05:42-04:00
21,"Program Manager, Operations",2202844,https://boards.greenhouse.io/deepmind/jobs/4169725,"The role of the Program Management Team is to organise and enable our research teams to be the best at what they do and to make fast-paced progress towards our mission. We continually pursue scalable and sustainable ways to optimise research, striving to ensure we cultivate an environment where people can be both highly collaborative and deeply creative, making responsible and pioneering research progress at pace. We build strong relationships with teams, bringing clarity to ambiguity and providing stability during change. We are active, curious and thoughtful about deepening our understanding of people; their preferences, their needs and their work. We use our coaching skills to support and enable people and teams to do their best work together. We continually deepen our domain knowledge, working alongside researchers and engineers to ensure all our work is advancing towards our mission.","End to end project planning and delivery across Operations teams, utilising knowledge of project methodologies including tools and techniques such as stand ups, retrospectives, agile boards and project plans to deliver solutions
 Collaborate and partner with Operational Team Leads to understand their objectives, vision and strategy
 Be responsible for the full portfolio of these teams’ initiatives, working with leaders across the organisation to ensure alignment with the organisation’s overall mission and to deliver meaningful impact
 Lead a team of program managers to deliver against a range of objectives within Operations, providing leadership, advice and guidance on projects and programs
 Invest in the development and capabilities of your team, driving improvement and encouraging continual learning through coaching
 Lead brainstorms and idea sharing, support the team to simplify complex problems and assert influence over outcomes and solution
 Track progress, maintain up to date information and relevant documentation and anticipate and propose solutions to issues and risks and share critical information with key partners
 Evaluate the success of programs against their aims, goals and objectives, and share lessons and insight across the wider business
 Facilitate conversations, meetings and opportunities for collaboration to drive the best outcomes, ensuring you bring clarity where ambiguity exists
 Drive engagement across the team by building relationships, sharing constructive feedback and challenging established ways of thinking
 Conduct regular retrospectives on successes and failures and provide independent analysis","Extensive knowledge and expertise in program management, with the proven skill to navigate through ambiguity and adjust and adapt plans and strategies as project conditions change
 Experience supporting teams in fast-paced and constantly changing environments, acting as a sounding board and coach as individuals go through the change cycle 
 Depth of knowledge and experience in utilising coaching techniques to support individuals from a diverse set of backgrounds in a dynamic and pioneering environment   
 Experience in managing a team to effectively deliver programs and projects that cover the breadth of Operations 
 Experience in solving challenging operational challenges, implementing scalable and sustainable solutions, bringing simplicity to complex process and ideas
 Strong communication skills, ability to develop meaningful relationships with key partners and use this to influence outcomes 
 You are proactive about acquiring knowledge to enhance the impact you have, demonstrate a curious attitude, and a commitment to learning and understanding more about work within Operations
 You are demonstrably passionate about solving AGI, proactive about learning and acquiring knowledge to enhance your domain knowledge",DeepMind,2022-06-20 11:05:42-04:00
22,"Program Manager, Research",2189940,https://boards.greenhouse.io/deepmind/jobs/4111415,"The role of the Program Management Team is to organise and enable our research teams to be the best at what they do and to make fast-paced progress towards our mission. We continually pursue scalable and sustainable ways to optimise research, striving to ensure we cultivate an environment where people can be both highly collaborative and deeply creative, making responsible and pioneering research progress at pace. We build strong relationships with teams, bringing clarity to ambiguity and providing stability during change. We are active, curious and thoughtful about deepening our understanding of people; their preferences, their needs and their work. We use our coaching skills to support and enable people and teams to do their best work together. We continually deepen our domain knowledge, working alongside researchers and engineers to ensure all our work is advancing towards our mission.","Partner with Leads and Managers to overcome challenges and ensure the conditions are in place to enable teams to produce pioneering and mission focused work 
 Partner with the Leads and Managers to support their development including coaching, mentoring or helping them find the correct resources/solutions to any people related ideas, issues or topics
 Lead brainstorms and idea sharing, support the team to simplify complex problems and assert influence over outcomes and solutions. Facilitate conversations, meetings and opportunities for collaboration to drive the best outcomes, ensuring you bring clarity where ambiguity exists 
 Drive engagement across the team by building and maintaining relationships, sharing constructive feedback, challenging established ways of thinking and inspiring them to achieve their full potential 
 Organise and optimise research into clear goals and objectives; promote the clear articulation of these goals and breakthroughs
 Take responsibility for all required elements of end-to-end project planning and delivery, using your knowledge of project methodologies including tools and techniques such as stand ups, retrospectives, agile boards, project plans etc
 Track progress, maintain up to date information and relevant documentation and anticipate and propose solutions to issues and risks and share critical information with key partners
 Evaluate the success of programs against their aims, goals and objectives, and share lessons and insight across the wider business
 Identify opportunities to improve ways of working, tools or processes and lead projects to deliver solutions 
 Support your team to pre-empt requirements such as technical dependencies or the need for compute power 
 Demonstrate a curious mindset and a commitment to learning and understanding your teams technical field, and your broader understanding of AGI, in order to inform how you enable people, teams and optimise research Use your understanding of your teams technical field and your broader understanding of AGI to inform how you enable people, teams and optimise research","Extensive knowledge and expertise in project/program management with the demonstrable skill to navigate through ambiguity and adjust and adapt plans and strategies as project conditions change    
 Experience and knowledge of how to effectively support teams to deliver projects
 Experience in solving complex challenges, implementing scalable and sustainable solutions, bringing simplicity to complex process and ideas  
 Demonstrable depth of knowledge and experience in utilising coaching techniques to support individuals from diverse backgrounds in a high performing environment 
 Strong communication skills, ability to develop meaningful relationships with key partners and leverage this to influence action and outcomes 
 Experience supporting teams in fast-paced and constantly changing environments, acting as a sounding board as individuals go through the change cycle and supporting during challenging times 
 You are demonstrably passionate about solving AGI, proactive about learning and acquiring knowledge to enhance your domain knowledge 
 Knowledge and familiarity with technical concepts such as information theory, mathematics, technical architectures, statistics, computer science, machine learning or reinforcement learning is an advantage but not an essential requirement
 
  
 Competitive salary applies",DeepMind,2022-06-20 11:05:42-04:00
23,"Program Specialist, Games (Fixed Term Contract)",2131936,https://boards.greenhouse.io/deepmind/jobs/3890486,"We are keen to hire a Programme Specialist, on a one year contract, for our Worlds team to work on a number of medium term projects in a mission-driven team.","Support the team with all required elements of end-to-end project planning and delivery, using your knowledge of project methodologies including tools and techniques such as stand ups, retrospectives, agile boards, project plans; remove blockers and ensure teams are enabled to do their best work
 Facilitate conversations, meetings and opportunities for collaboration to drive the best outcomes; create connections and relationships
 Track progress, maintain up to date information and relevant technical documentation, anticipate and propose solutions to issues and risks
 Identify opportunities to improve ways of working, tools or processes and suggest solutions
 Lead brainstorms and idea sharing, help to identify key themes, simplify complex problems and discover solutions
 Support the drive for engagement across the team by building and maintaining relationships, sharing constructive feedback, challenging established ways of thinking and encouraging them to achieve their full potential
 Evaluate the success of programs against their aims, goals and objectives
 Demonstrate a curious attitude and a commitment to learning and understanding your teams technical field, and your broader understanding of AGI, in order to inform how you enable people, teams and optimise research","Knowledge and expertise in project/program management with the skill to navigate through ambiguity and adjust and adapt plans and strategies as project conditions change
 Experience supporting teams to deliver projects
 Experience in solving complex challenges, implementing scalable and sustainable solutions
 Willingness to dive into details, processes and actions as needed, to help the project operate at pace and to ensure nothing falls behind
 Knowledge and experience in supporting individuals in a robust environment and during times of change
 Strong communication skills, ability to develop relationships with key partners and use these to influence action and outcomes
 Skilled in all aspects of creating and delivering impactful presentations
 You are very organised, are highly effective at prioritisation, and have an appetite for working in a very fast paced, changeable environment.
 You are passionate about solving AGI, proactive about learning and acquiring knowledge to enhance your domain knowledge
 
 Competitive salary applies",DeepMind,2022-06-20 11:05:42-04:00
24,"Program Specialist, Research ",2246379,https://boards.greenhouse.io/deepmind/jobs/4251148,"DeepMind has a remarkable track record of scientific breakthroughs. Such extraordinary work is a direct result of the brilliant and diverse people we bring together. Our Operations team work together to maintain, optimise, and nurture our culture to create the best environment in the world for advancing AI research. A place where everyone’s expertise is recognised and where everyone is continually learning and supported to be the best leaders, managers, and collaborators they can be.","Support the team with all required elements of end-to-end project planning and delivery, using your knowledge of project methodologies including tools and techniques such as stand ups, retrospectives, agile boards, project plans, etc.
 Work with your team to organise and optimise research into clear goals and objectives.
 Facilitate conversations, meetings and opportunities for collaboration to drive the best outcomes; create connections and relationships.
 Track progress, maintain up to date information and relevant technical documentation, anticipate and propose solutions to issues and risks.
 Identify opportunities to improve ways of working, tools or processes. 
 You’ll support your team to pre-empt requirements such as technical dependencies or the need for compute power.
 Provide coaching for individuals to overcome challenges and ensure the conditions are in place to enable teams to produce pioneering and mission focused work.
 Lead brainstorms and idea sharing, help to identify key themes, simplify complex problems and discover solutions.
 Support the drive for engagement across the team by building and maintaining relationships, sharing constructive feedback, challenging established ways of thinking and inspiring them to achieve their full potential.
 Evaluate the success of programs against their aims, goals and objectives.
 Demonstrate a curious mindset and a commitment to learning and understanding your teams technical field, and your broader understanding of AGI, in order to inform how you enable people, teams and optimise research.","In order to set you up for success as a Program Specialist at DeepMind,  we look for the following skills and experience:
 
 Knowledge and expertise in project/program management with the skill to navigate through ambiguity and adjust and adapt plans and strategies as project conditions change    
 Experience supporting teams to deliver projects
 Experience in solving complex challenges, implementing scalable and sustainable solutions 
 Knowledge and experience in utilising coaching techniques to support individuals from diverse backgrounds in a high performing environment
 Strong communication skills, ability to develop meaningful relationships with key stakeholders and leverage these to influence action and outcomes
 Experience supporting teams in fast-paced and constantly changing environments, acting as a sounding board as individuals go through the change cycle and supporting during challenging times
 You are passionate about solving AGI, proactive about learning and acquiring knowledge to enhance your domain knowledge
 Knowledge and familiarity with technical concepts such as information theory, mathematics, technical architectures, statistics, computer science, machine learning or reinforcement learning is an advantage but not an essential requirement",DeepMind,2022-06-20 11:05:42-04:00
25,"Program Specialist, Workplace",2285681,https://boards.greenhouse.io/deepmind/jobs/4319501,"At DeepMind, we've built a unique culture and work environment where long-term ambitious research can flourish. As we continue to grow, we are now keen to hire an experienced Program Specialist to join our team and partner specifically with our Workplace Innovation and Experience (WIX) division. This team includes Workplace Operations, Travel, Events, AV Production, Security Operations, Real Estate Projects, Systems and Management Support teams. WIX is central to how we enable our people to make and demonstrate world leading breakthroughs in AI. This role would suit someone who thrives in fast-paced, changing environments.",,"We’re looking for a hardworking and ambitious individual who wants to be part of an outstanding team, in an inspiring and collaborative environment. This is your chance to play a key role in something extraordinary with the opportunity to have real impact!
 In order to set you up for success as a Program Specialist at DeepMind, we look for the following skills and experience:
 
 Deep knowledge and expertise of program and portfolio management including adapting methodologies and tools to suit the needs of the team and of the project
 You have experience and interest in program managing complex high profile programs, along with organisational change management
 Experience working cross-functionally, collaborating with a variety of teams and partners, and experience handling external vendors and agencies to deliver on projects and programs
 Outstanding communication and influencing skills and can use these when interacting with key partners
 Relevant experience in building relationships with people with a wide range of experience You display a curious mentality and seize opportunities to acquire new knowledge.",DeepMind,2022-06-20 11:05:42-04:00
26,"Research Engineer, Applied, Mountain View",633802,https://boards.greenhouse.io/deepmind/jobs/948921,"The Applied team collaborates closely with a wide variety of teams across Google/Alphabet, leveraging DeepMind expertise to deploy advanced machine learning algorithms with the goal of improving Alphabet products and services. We are a driven, collaborative, diverse team based in London and Mountain View. Our current and past engagements include teams in Cloud, Android, Assistant, Youtube and Maps. We collaborate closely with DeepMind's and Google's Research teams on several projects. Each project typically consists of a team of engineers working closely with our product partners and with our researchers, product managers and program managers.",,"We seek out individuals who thrive in ambiguity and who are willing to help out with whatever moves prototypes forward. We regularly need to invent novel solutions to problems, and often change course if our ideas don’t work out, so flexibility and adaptability to work on any project is a must.
 In order to set you up for success as a Research Engineer at DeepMind, we look for the following skills and experience:
 
 BSc, MSc or PhD/DPhil degree in computer science, mathematics, applied stats, machine learning or similar experience working in industry
 Strong knowledge and experience of Python or C++.
 Knowledge of machine learning and statistics.
 Knowledge of algorithm design.
 Proven experience of Tensorflow or similar ML frameworks (e.g. JAX) is highly desirable.
 Software Engineering experience and experience working on large-scale ML projects highly desirable.
 Proven experience working in industry, working on projects from proof-of-concept through to implementation highly beneficial.
 A passion for AI.
 Great communication skills and strong interpersonal skills.
 
 In addition, the following would be an advantage:
 
 Experience in applying experimental ideas to applied problems.
 Cross functional collaboration experience.
 Prior experience collaborating with researchers.
 Prior experience working with product teams.
 
 What we offer
 At DeepMind, we want employees and their families to live happier and healthier lives, both in and out of work, and our benefits reflect that. Some select benefits we offer: enhanced maternity, paternity, adoption, and shared parental leave, private medical and dental insurance for yourself and any dependents, and flexible working options. We strive to continually improve our working environment, and provide you with excellent facilities such as healthy food, an on-site gym, faith rooms, terraces etc.We are also open to relocating candidates to London and offer a bespoke service and immigration support to make it as easy as possible (depending on eligibility).
 Competitive salary applies.
  
 #LI-JR1",DeepMind,2022-06-20 11:05:42-04:00
27,"Research Engineer, Security & Privacy",2240610,https://boards.greenhouse.io/deepmind/jobs/4189940,"As DeepMind continues to grow, we are seeking Research Engineers to join our new security and privacy team.","Devise novel or implement existing methods to assess, or to defend against, emerging risks to AI systems and associated data and infrastructure
 Partner with DeepMind Research and Engineering teams to conduct research in the areas of safety, security, and privacy
 Build tooling, infrastructure, and platforms that implement the latest research ideas in security and privacy of AI systems, at scale
 Set priority and vision for security and privacy, research and engineering initiatives
 Educate and bring awareness to security and privacy best practices and research at DeepMind, and the larger Google research community
 Establish thoughtful leadership and drive community engagement through external engagements, publishing, and open sourcing","To set you up for success as a Research Engineer at DeepMind, we look for at least the following skills and experience: 
 
 Master’s degree in Computer Science, Machine Learning, Computer Vision, or equivalent
 Experience with at least one general purpose programming language (e.g. Java, Python, C++) and relevant ML frameworks (JAX, TensorFlow, PyTorch, scikit, etc.)
 Experience leading research and tool development in one or more of the following: adversarial ML, differential privacy, confidential computing, vulnerability research, penetration testing (application, network), threat modelling, cryptographic systems, network security, identity and access management
 Experience and track record of publishing research and presenting on the security and privacy of machine learning systems, and presenting at machine learning conferences (CAMLIS, ICML, NeurIPS, ICLR, etc.)
 Passion for AI safety, security and privacy research, (eg. adversarial machine learning, privacy-preserving machine learning, etc.)
 
 In addition, the following would be an advantage: 
 
 Experience discovering and responsibly disclosing security vulnerabilities 
 Experience presenting research at well known security conferences (e.g. Black Hat, Def Con, BSides, etc.) 
 
 Competitive Salary applies",DeepMind,2022-06-20 11:05:42-04:00
