,title,internal_id,url,description,responsibilities,qualifications,company,location,department,publish_date
37,Менеджер по продукту (Главная страница),68598539,https://hh.ru/vacancy/68598539,"Что вам предстоит : Самостоятельное вести направления в рамках проекта, отвечать за его реализацию и результаты Запускать новые фичи и уметь доводить их от идеи до продакшн. Эффективно взаимодействовать с коллегами и уметь договариваться Анализировать текущие бизнес-процессы и разрабатывать новые Проводить бенчмаркинг продукта, делать внешний и внутренний ресерч Описывать бизнес-процессов для продуктовой команды Анализировать бизнес-метрики и метрики продукта Что мы ожидаем от вас: Опыт работы на позиции менеджера продукта, бизнес / системного / продуктового аналитика, в консалтинге / управлении проектами Стратегическое видение. Структурированный и системный подход во всем. Понимание сути проблемы и умение приоритизировать. Предпринимательский подход. Любовь к пользователям продукта и фокус на их болях Развитые аналитические навыки Навыки проведения пользовательских исследований Понимание, как работать с IT-разработкой Понимание бизнес-процессов, связанных с продуктом, и умение их выстраивать Целеустремленность, упорство и стойкость духа. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce! Профессиональную команду, которой мы гордимся Возможность развиваться вместе с нашим бизнесом А еще: Здоровье: ДМС со стоматологией, страхование от несчастных случаев, полис выезжающих за рубеж. В офисе ведут прием врач-терапевт и психолог Спорт: йога в офисе, беговой, футбольный, волейбольный клубы с тренером. Скидки на клубные карты различных фитнес-сетей Развитие: наши сотрудники участвуют в конференциях, мы оплачиваем обучение. У нас есть корпоративная офлайн библиотека, доступ к онлайн-библиотеке MyBook и к онлайн-платформе обучения Eduson Корпоративные программы: скидки и привилегии от компаний-партнёров для наших сотрудников Социальная ответственность: материальная помощь, подарочные сертификат при рождении ребенка Питание: можно перекусить на оборудованных кухнях (завтраки, фрукты, овощи, сэндвичи), в офисе расположены вендинговые аппараты здоровой еды. Вечером вас ждут аппетитные ужины Офис в Москва-Сити: просторный open-space с панорамными видами и местами для отдыха, социальная инфраструктура, автомобильная парковка.",,,Ozon,,Ozon Офис и Коммерция,2022-08-09 10:52:23
38,"Старший разработчик C#, Склад",66907068,https://hh.ru/vacancy/66907068,"В компании мы разрабатываем и поддерживаем систему WareHouse Connector в отделе департамента складской разработки, занимающегося интеграцией складов под управлением различных систем и предоставлением интерфейса для работы со складом для внешних потребителей, а также разработкой общих складских решений. В области ответственности отдела управление обще-складскими процессами и on-demand отображение товарных остатков на сайте Ozon. Вам предстоит: Разработка новых и поддержка существующих сложных, высоконагруженных, работающих 24 / 7 систем, обеспечивающих бесперебойную работу складской и логистической инфраструктуры Ozon. Мы ожидаем: Хорошее знание C# (. NetCore) и опыт работы с ним от 2 лет; Опыт использования реляционных баз данных, хорошее знание Postgres; Опыт написания тестируемого кода и юнит-тестов к нему. Будет плюсом: Опыт работы с gRPC, Kubernetes, Prometheus, Grafana; Опыт работы с брокерами сообщений (Kafka, RabbitMQ, Nats); Опыт разработки высоконагруженных real-time систем с нагрузками от 10к RPS. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-08-09 10:23:47
39,"Разработчик Golang, Ozon Fresh",55510525,https://hh.ru/vacancy/55510525,"Мы приглашаем в свою команду Go разработчика Что вам предстоит Разрабатывать микросервисную платформу; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Что мы ожидаем от вас Вы обладаете опытом коммерческой разработки программного обеспечения от 3 лет; Владеете языком Go (опыт коммерческой разработки от года) и в вашем опыте уже есть программирования на C++, Java, C#, Python, PHP, Ruby и т. п. ; Умеете писать тесты и тестируемый код; Имеете опыт работы с БД и знаете SQL; Знакомы с Linux; Знаете английский язык, по крайней мере, на уровне чтения технической документации*; Опыт работы с gRPC, Kubernetes, Prometheus -будет плюсом; Представление об Agile-практиках (Scrum, Kanban и др. ) - будет плюсом; Что мы предлагаем Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 10:16:17
40,"Разработчик Golang, Ozon Fresh",55510526,https://hh.ru/vacancy/55510526,"Мы приглашаем в свою команду Go разработчика Что вам предстоит Разрабатывать микросервисную платформу; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Что мы ожидаем от вас Вы обладаете опытом коммерческой разработки программного обеспечения от 3 лет; Владеете языком Go (опыт коммерческой разработки от года) и в вашем опыте уже есть программирования на C++, Java, C#, Python, PHP, Ruby и т. п. ; Умеете писать тесты и тестируемый код; Имеете опыт работы с БД и знаете SQL; Знакомы с Linux; Знаете английский язык, по крайней мере, на уровне чтения технической документации*; Опыт работы с gRPC, Kubernetes, Prometheus -будет плюсом; Представление об Agile-практиках (Scrum, Kanban и др. ) - будет плюсом; Что мы предлагаем Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 10:16:11
41,"Менеджер по продукту (b2c), Ozon Fresh",68241793,https://hh.ru/vacancy/68241793,"Вам предстоит: Работа над сервисами пользовательских рекомендаций Ozon Fresh, совместная проработка алгоритмов с командой Data Science; Развитие пользовательского пути от главной до корзины и повышение AOV; Составление продуктовых требований на дизайн и разработку нового функционала в формате user story; Анализ эффективности вносимых изменений в продукт; Взаимодействие с другими IT подразделениями и бизнес-заказчиками; Отвечать за работоспособность и юзабилити разработанных продуктов. Мы ожидаем: Опыт работы в роли менеджера продукта в сегменте b2c от 2-х лет в ИТ-компаниях; Знание основных бизнес-метрик e-commerce продуктов, знание юнит экономики продуктов; Понимание основных принципов построения интерфейсов; Опыт проведения A / B тестов, понимание отличия UI от UX; Опыт участия в разработке ИТ-систем / мобильных приложений (как плюс); Отличные коммуникативные навыки; Наличие технического бэкграунда (как плюс); Высшее образование. Желательно в ведущих ВУЗах (МГИМО, МГУ, ВШЭ, РЭШ, МФТИ, МГТУ им. Баумана, СПбГУ, НГУ). Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 09:48:59
42,"Менеджер по продукту (b2c), Ozon Fresh",68241792,https://hh.ru/vacancy/68241792,"Вам предстоит: Работа над сервисами пользовательских рекомендаций Ozon Fresh, совместная проработка алгоритмов с командой Data Science; Развитие пользовательского пути от главной до корзины и повышение AOV; Составление продуктовых требований на дизайн и разработку нового функционала в формате user story; Анализ эффективности вносимых изменений в продукт; Взаимодействие с другими IT подразделениями и бизнес-заказчиками; Отвечать за работоспособность и юзабилити разработанных продуктов. Мы ожидаем: Опыт работы в роли менеджера продукта в сегменте b2c от 2-х лет в ИТ-компаниях; Знание основных бизнес-метрик e-commerce продуктов, знание юнит экономики продуктов; Понимание основных принципов построения интерфейсов; Опыт проведения A / B тестов, понимание отличия UI от UX; Опыт участия в разработке ИТ-систем / мобильных приложений (как плюс); Отличные коммуникативные навыки; Наличие технического бэкграунда (как плюс); Высшее образование. Желательно в ведущих ВУЗах (МГИМО, МГУ, ВШЭ, РЭШ, МФТИ, МГТУ им. Баумана, СПбГУ, НГУ). Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 09:48:55
43,"Разработчик Golang, Ozon Fresh",55484813,https://hh.ru/vacancy/55484813,"Мы приглашаем в свою команду Go разработчика Что вам предстоит Разрабатывать микросервисную платформу; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Что мы ожидаем от вас Вы обладаете опытом коммерческой разработки программного обеспечения от 3 лет; Владеете языком Go или имеете желание перейти на Go с C++, Java, C#, Python, PHP, Ruby и т. п. ; Умеете писать тесты и тестируемый код; Имеете опыт работы с БД и знаете SQL; Знакомы с Linux; Знаете английский язык, по крайней мере, на уровне чтения технической документации*; Опыт работы с gRPC, Kubernetes, Prometheus -будет плюсом; Представление об Agile-практиках (Scrum, Kanban и др. ) - будет плюсом; Что мы предлагаем Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 07:56:12
44,"Ведущий разработчик Golang, Ozon Fresh",55510524,https://hh.ru/vacancy/55510524,"Мы приглашаем в свою команду Go разработчика Что вам предстоит Разрабатывать микросервисную платформу; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Что мы ожидаем от вас Вы обладаете опытом коммерческой разработки программного обеспечения от 3 лет; Владеете языком Go (опыт коммерческой разработки от года) и в вашем опыте уже есть программирования на C++, Java, C#, Python, PHP, Ruby и т. п. ; Умеете писать тесты и тестируемый код; Имеете опыт работы с БД и знаете SQL; Знакомы с Linux; Знаете английский язык, по крайней мере, на уровне чтения технической документации*; Опыт работы с gRPC, Kubernetes, Prometheus -будет плюсом; Представление об Agile-практиках (Scrum, Kanban и др. ) - будет плюсом; Что мы предлагаем Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 07:56:05
45,"Разработчик Golang, Ozon Fresh",55510523,https://hh.ru/vacancy/55510523,"Мы приглашаем в свою команду Go разработчика Что вам предстоит Разрабатывать микросервисную платформу; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Что мы ожидаем от вас Вы обладаете опытом коммерческой разработки программного обеспечения от 3 лет; Владеете языком Go (опыт коммерческой разработки от года) и в вашем опыте уже есть программирования на C++, Java, C#, Python, PHP, Ruby и т. п. ; Умеете писать тесты и тестируемый код; Имеете опыт работы с БД и знаете SQL; Знакомы с Linux; Знаете английский язык, по крайней мере, на уровне чтения технической документации*; Опыт работы с gRPC, Kubernetes, Prometheus -будет плюсом; Представление об Agile-практиках (Scrum, Kanban и др. ) - будет плюсом; Что мы предлагаем Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 07:56:01
46,"Разработчик Golang, Ozon Fresh",55510522,https://hh.ru/vacancy/55510522,"Мы приглашаем в свою команду Go разработчика Что вам предстоит Разрабатывать микросервисную платформу; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Что мы ожидаем от вас Вы обладаете опытом коммерческой разработки программного обеспечения от 3 лет; Владеете языком Go (опыт коммерческой разработки от года) и в вашем опыте уже есть программирования на C++, Java, C#, Python, PHP, Ruby и т. п. ; Умеете писать тесты и тестируемый код; Имеете опыт работы с БД и знаете SQL; Знакомы с Linux; Знаете английский язык, по крайней мере, на уровне чтения технической документации*; Опыт работы с gRPC, Kubernetes, Prometheus -будет плюсом; Представление об Agile-практиках (Scrum, Kanban и др. ) - будет плюсом; Что мы предлагаем Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 07:55:53
47,"Разработчик Golang, Ozon Fresh",55510521,https://hh.ru/vacancy/55510521,"Мы приглашаем в свою команду Go разработчика Что вам предстоит Разрабатывать микросервисную платформу; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Что мы ожидаем от вас Вы обладаете опытом коммерческой разработки программного обеспечения от 3 лет; Владеете языком Go (опыт коммерческой разработки от года) и в вашем опыте уже есть программирования на C++, Java, C#, Python, PHP, Ruby и т. п. ; Умеете писать тесты и тестируемый код; Имеете опыт работы с БД и знаете SQL; Знакомы с Linux; Знаете английский язык, по крайней мере, на уровне чтения технической документации*; Опыт работы с gRPC, Kubernetes, Prometheus -будет плюсом; Представление об Agile-практиках (Scrum, Kanban и др. ) - будет плюсом; Что мы предлагаем Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 07:55:45
48,"Разработчик Golang, Ozon Fresh",55510520,https://hh.ru/vacancy/55510520,"Мы приглашаем в свою команду Go разработчика Что вам предстоит Разрабатывать микросервисную платформу; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Что мы ожидаем от вас Вы обладаете опытом коммерческой разработки программного обеспечения от 3 лет; Владеете языком Go (опыт коммерческой разработки от года) и в вашем опыте уже есть программирования на C++, Java, C#, Python, PHP, Ruby и т. п. ; Умеете писать тесты и тестируемый код; Имеете опыт работы с БД и знаете SQL; Знакомы с Linux; Знаете английский язык, по крайней мере, на уровне чтения технической документации*; Опыт работы с gRPC, Kubernetes, Prometheus -будет плюсом; Представление об Agile-практиках (Scrum, Kanban и др. ) - будет плюсом; Что мы предлагаем Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 07:55:39
49,"Разработчик Golang, Ozon Fresh",55510519,https://hh.ru/vacancy/55510519,"Мы приглашаем в свою команду Go разработчика Что вам предстоит Разрабатывать микросервисную платформу; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Что мы ожидаем от вас Вы обладаете опытом коммерческой разработки программного обеспечения от 3 лет; Владеете языком Go (опыт коммерческой разработки от года) и в вашем опыте уже есть программирования на C++, Java, C#, Python, PHP, Ruby и т. п. ; Умеете писать тесты и тестируемый код; Имеете опыт работы с PostgreSQL; Знакомы с Linux; Знаете английский язык, по крайней мере, на уровне чтения технической документации*; Опыт работы с gRPC, Kubernetes, Prometheus -будет плюсом; Представление об Agile-практиках (Scrum, Kanban и др. ) - будет плюсом; Что мы предлагаем Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon fresh,2022-08-09 07:55:33
50,Разработчик C# (Логистика / Франшиза пунктов выдачи заказов),67657627,https://hh.ru/vacancy/67657627,"Каждый день в любую погоду пункты выдачи заказов Озон готовы передать посылки покупателям. За этим стоит труд многих людей от курьеров до менеджеров. И задача IT сделать их работу приятней и удобней. Пункт выдачи заказов должен быть удобным и заметным, легкодоступным и понятным. Но перед этим этот пункт выдачи еще нужно открыть, а чтобы это сделать необходимо найти правильное место и пройти различные этапы согласований. Поэтому мы ищем C# разработчика в команду разработки Франшиза Ozon Rocket Partner (Франшиза развития сети пунктов выдачи заказов), готового принести свои умения и идеи, помочь нам организовать процесс работы с партнерами и упростить возможности оперирования точками. Вам предстоит: – Решать backend задачи системы управления пунктами выдачи от начала до конца: схема БД, контракты между сервисами, реализация бизнес-логики, метрики и диагностика; – Дорабатывать существующие сервисы и писать новые; – По многочисленным логам и метрикам диагностировать, решать и предотвращать проблемы в production; – Активное участие в разработке инфраструктурных решений. Основной стэк : – Разработка: . Net Core 6, C#, EF Core, Dapper, PostgreSQL, Kafka, Vue. js, React. – Базы данных: PostgreSql, MS SQL Server, SqlLite. – Логирование / метрики: Jagger, Graylog, Prometheus. – Протоколы: http (http2), proto, gRPC. – Инструменты: Rider, GitLab, Grafana, Docker, Kubernetes, Jira, PC / Mac на выбор. За всем этим стоит хорошая платформа которая позволит не отвлекаться на лишнюю разработку. Что мы ожидаем: – Опыт коммерческой разработки на С# не менее 2 лет; – Опыт разработки веб-приложений на . Net Core; – Умение писать тесты и тестируемый код; – Опыт работы с базами данных, от проектирования до оптимизации запросов; – Опыт работы с Docker / Kubernetes будет преимуществом; – Опыт работы с микросервисной архитектурой будет преимуществом. Желательно: – Желание разобраться в Go; – Знание Linux и Bash; – Не бояться слов Legacy или DDD; Желательно: – Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт e-commerce; – Свободу действий в принятии решений; – Достойный уровень заработной платы; – Профессиональную команду, которой мы гордимся; – Возможность развиваться вместе с нашим бизнесом;",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-08-08 22:10:34
51,"Специалист по информационной безопасности, Compliance",68581528,https://hh.ru/vacancy/68581528,"Вам предстоит: Улучшения процессов информационной безопасности, повышение прозрачности процессов для бизнеса, партнеров и клиентов; Проработка, внедрение и улучшение требований информационной безопасности для бизнеса, партнеров и клиентов; Разработка обучающих курсов по информационной безопасности для сотрудников, партнеров и клиентов. Мы ожидаем: Знание законодательства и лучших практик по ИБ, персональным данным, приватности; Развитые коммуникативные навыки, самостоятельность, внимательность, инициативность; Опыт управления проектами в области информационной безопасности; Желание учиться и развиваться в направлении комплаенса и менеджмента информационной безопасности. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-08-08 18:39:04
52,"Старший мобильный разработчик iOS, Приложение покупателя",39691287,https://hh.ru/vacancy/39691287,"Мы находимся в поиске IOS разработчика в команду мобильной разработки Ozon Marketplace. 70% заказов в Ozon создаётся через приложение, поэтому мы применяем Mobile First подход. Команда Buyer Experience занимается развитием основного приложения Ozon. У нас много разнообразных задач по направлениям: маркетинг, карточка товара, избранное, личный кабинет, оформление заказа и другое. Мы разрабатываем и применяем крутые фреймворки, которыми гордимся (CI / CD, UI, чаты, in-house системы аналитики, Perfomance аналитики и A / B-тестов). Наш стек: Проект полностью на Swift. Забудьте про legacy; Swift 5. 1, Codable, Alamofire, Nuke, верстка на PinLayout; Придерживаемся CleanSwift архитектуры, Фича-модули через CocoaPods; In-House фреймворк для реализации Server Driven UI; GitLabCI, Fastlane, Danger, SwiftLint, SwiftFormat для автоматизации процессов, выкладки билдов в TestFlight и AppCenter. Вам предстоит: Работа в команде 15+ iOS-разработчиков с выстроенными процессами разработки и тестирования; Возможность реализовать новые фичи и предлагать свои, участвовать в проработке API и UX / UI дизайна; Получить опыт работы Server Driven UI; Участвовать в собеседованиях, онбордингах и менторстве; Возможность выступать на конференциях или внутренних техтолках; Результаты вашей работы будут влиять на доходы компании. Мы ожидаем: От 2-3 лет опыта коммерческой iOS разработки; Замотивированы на изучение новых технологий; Уделяете много внимания деталям; Самостоятельного, высоко мотивированного командного игрока; Думаете об улучшении продукта и пользовательского опыта; Мыслите аналитически и сфокусированы на решении проблем. Мы предлагаем: Динамично и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon Информационные технологии,2022-08-08 15:04:58
53,"Архитектор / Эксперт по технологическим вопросам 1С, ERP и учётные системы",53262479,https://hh.ru/vacancy/53262479,"Вам предстоит: Участие в оптимизации производительности существующей системы в условиях увеличивающейся нагрузки. Анализ и оптимизация узких мест в существующем коде, переработка архитектуры существующей функциональности при необходимости. Выработка архитектурных решений и контроль их выдержки разработчиками при разработке новой функциональности. Участие в мониторинге и расследовании технологических проблем. Выполнение сложных технических доработок. Мы ожидаем: Опыт разработки на платформе 1С: Предприятие 8. 3 более 5 лет. Наличие сертификата &quot;1С: Эксперт по технологическим вопросам&quot; обязательно. Знание типовых конфигураций 1С: Бухгалтерия, 1С:ЗУП и т. п. . Опыт в разработке, анализе и устранении неполадок крупномасштабных распределенных систем. Опыт внедрения высоконагруженных систем, оптимизации программного кода и запросов. Навыки администрирования серверов 1С и SQL. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Прекрасную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-08-08 15:04:14
54,"Разработчик C#, ERP и учётные системы, Metazon",54519716,https://hh.ru/vacancy/54519716,"Мы команда, работающая с одной из самых больших баз в Оzon: MS SQL; &gt;70 Тб данных и миллиарды записей в таблицах; &gt;150 000 запросов и более 8000 инсертов в системе в секунду; сотни различных бизнес-процессов. Наши цели: Переработать этот монолит на микросервисную архитектуру используя . NET, DDD и Clean code; Поддержать запросы бизнеса – увеличить пропускную способность системы в х30 раз. Наш стек: . NET Core, C#, Python (autotests), WPF, MS SQL, PostgreSQL, Vertica, Apache Kafka, gRPC, Docker, Kubernetes, Prometheus + Grafana, Opentracing + Jaeger, Jira, GitLab, Confluence. Вам предстоит: Проектировать и разрабатывать решения в соответствии с требованиями. Писать качественный, высокопроизводительный код. Проводить код-ревью. Обеспечивать бесперебойную работу реализованных решений и интеграцию их в системы мониторинга. Мы ожидаем: Опыт коммерческой разработки от 6 лет. Опыт коммерческой разработки на . NET от 3 лет. Практический опыт работы с базами данных, знание SQL и умение оптимизировать запросы. Понимание микросервисного подхода к архитектуре. Умение писать юнит-тесты, функциональные тесты и понимать что такое тестируемый код. Будет плюсом: Знакомство и применение на практике Clean Code + DDD. Опыт разработки десктопных приложений на базе . NET. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Прекрасную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-08-08 15:04:10
55,"Аналитик 1С, ERP и учётные системы",66187496,https://hh.ru/vacancy/66187496,"Вам предстоит: Консультирование и обучение пользователей работе в рамках прикладного решения 1С: УКФ (бухгалтерский и налоговый учёт, финансовый учёт). Интеграция 1C с прочими ERP системами (в частности, с Dynamics 365). Анализ ошибок, найденных в процессе работы с системой, и постановка задач на их исправление при необходимости. Сбор и анализ бизнес-требований. Согласование вариантов решения с заказчиком и разработчиком. Постановка задач разработчикам. Контроль за соблюдением сроков, установленных заказчиком. Тестирование результата разработки и документирование результатов тестирования. Организация пользовательского тестирования и ввода в эксплуатацию. Создание и поддержание пользовательской документации в Confluence (инструкции, регламенты, процессы). Мы ожидаем: Знание бухгалтерского и налогового учёта. Знание одной или нескольких типовых конфигураций 1С (1С Бухгалтерия Предприятия или 1С Управление Холдингом). Желателен опыт участия в проектах по интеграции между 1С и другими ERP системами; Опыт работы с бизнес-требованиями (их сбор и формализация). Будет преимуществом навык работы с языком запросов 1С: из-за больших объёмов информации это один из наших основных инструментов для анализа и поиска ошибок. Аналитический склад ума, умение систематизировать информацию и чётко формулировать задачи. Умение построить коммуникацию между бизнес-заказчиками и командами IT. Вовлеченность в работу, умение и желание решать проблемы. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-08-08 15:04:05
